p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.12956627206877e-85	0.306436404261725	0.554	0.394	1.25159613709372e-80	4	TPM4
7.499045812731e-85	0.324761446377037	0.264	0.14	1.53123016450154e-80	4	PRDM2
9.59666597763307e-85	0.351189489247201	0.357	0.222	1.9595432259729e-80	4	MESDC2
3.28590382143626e-84	0.374712482920887	0.41	0.271	6.7094870129907e-80	4	EIF3J
4.68615776110205e-84	0.346222477506856	0.282	0.156	9.56866553239428e-80	4	DDB2
5.17074324041672e-84	0.330550865241794	0.525	0.373	1.05581406226069e-79	4	MRPL33
2.28638876119173e-83	0.303343187249125	0.414	0.265	4.66857721147739e-79	4	CAPN2
2.67463142086001e-83	0.387964839334442	0.573	0.415	5.46132989825405e-79	4	DUSP2
4.69953003443875e-82	0.34179276632881	0.481	0.33	9.59597037732048e-78	4	YWHAE
5.04686532969608e-82	0.331889927221435	0.438	0.291	1.03051943167064e-77	4	VOPP1
5.38107773626789e-82	0.302420475571027	0.709	0.561	1.09876226296854e-77	4	COPE
7.72332045649584e-82	0.308015891320252	0.353	0.214	1.57702480401188e-77	4	GCHFR
1.17473394491887e-81	0.346744675879832	0.372	0.232	2.39868924212984e-77	4	IDI1
2.14710215636788e-81	0.324482716523576	0.514	0.364	4.38416789308757e-77	4	PSMD4
4.01778977340208e-81	0.392281248398118	0.493	0.342	8.20392493830971e-77	4	RP11-347P5.1
6.96783800718549e-81	0.316332254292551	0.612	0.466	1.4227628426872e-76	4	FKBP8
1.27894223604707e-80	0.314770415580999	0.688	0.548	2.6114721517845e-76	4	ARF1
1.52579751829076e-80	0.31445336768304	0.557	0.404	3.1155259525979e-76	4	LMAN2
1.54966478543633e-80	0.334927832633136	0.393	0.254	3.16426052538243e-76	4	SCAMP2
1.60958946234226e-80	0.31244569581847	0.564	0.41	3.28662072315666e-76	4	SP100
2.87459954910272e-80	0.322005307837735	0.59	0.44	5.86964481931284e-76	4	PPP1R18
1.98325979426681e-79	0.320090585737709	0.321	0.194	4.04961817391341e-75	4	ITPA
2.81612101374737e-79	0.31827218637311	0.448	0.303	5.75023749797076e-75	4	LRPAP1
3.08204698253221e-79	0.32113715215051	0.301	0.178	6.29323173363252e-75	4	C14orf119
4.22099094058721e-79	0.33785924153945	0.297	0.171	8.61884140158502e-75	4	RAB11FIP1
5.49747526341762e-79	0.327552651812084	0.345	0.211	1.12252947403724e-74	4	TPP1
8.70334589431787e-79	0.301178203568813	0.41	0.267	1.77713619816077e-74	4	PMF1
1.30244377180705e-78	0.310088986308555	0.318	0.191	2.65945993765281e-74	4	PDHB
1.35794103890839e-78	0.304992808947153	0.58	0.427	2.77277980734705e-74	4	PA2G4
2.29310528360985e-78	0.350015174763457	0.329	0.197	4.68229167860295e-74	4	SAMD9L
8.52560672593587e-78	0.321284032785419	0.399	0.26	1.74084363736885e-73	4	LRP10
1.17000993712251e-77	0.316833237404849	0.613	0.465	2.38904329061046e-73	4	BSG
1.63729557758721e-77	0.333909870894752	0.462	0.317	3.34319383987532e-73	4	CAST
3.83006611497767e-77	0.320403156041141	0.629	0.486	7.82061200017291e-73	4	PRDX5
5.67914916318263e-77	0.307836884547682	0.483	0.336	1.15962546763026e-72	4	MEAF6
1.12463256721701e-76	0.321819914643256	0.419	0.282	2.29638723900042e-72	4	CNPY2
1.41798540199312e-76	0.313666360855089	0.315	0.187	2.89538439232974e-72	4	APLP2
1.52103648189137e-76	0.32940845228173	0.44	0.298	3.10580439237398e-72	4	USP15
5.49774946727268e-76	0.302706501659114	0.454	0.311	1.12258546372241e-71	4	CLTB
2.05971526082841e-75	0.31265800102359	0.301	0.181	4.20573259108552e-71	4	PSMD11
7.09712324652952e-75	0.322265186676614	0.374	0.242	1.44916159570886e-70	4	PRDX3
1.54219026038315e-74	0.321802835473424	0.313	0.193	3.14899829267634e-70	4	SNX5
3.83732570916263e-74	0.329667960683611	0.349	0.223	7.83543536553918e-70	4	DERL1
4.49789055820404e-74	0.319665282256248	0.303	0.188	9.18424273079684e-70	4	SRA1
4.97693255648092e-74	0.355945522892118	0.494	0.355	1.01623985870784e-69	4	PPP1CB
8.35795837996835e-74	0.397265465858862	0.381	0.248	1.70661152160574e-69	4	SOCS1
9.53930081375433e-74	0.318727442813113	0.413	0.277	1.9478298331605e-69	4	ARF4
2.24939685998976e-73	0.315520393908076	0.262	0.153	4.59304344841308e-69	4	SVBP
4.33993425593171e-73	0.310736603967819	0.509	0.366	8.86171175718695e-69	4	TAX1BP1
4.71401987465026e-73	0.323083544519548	0.599	0.463	9.62555718204836e-69	4	SCAND1
1.54220767884429e-72	0.299985260770589	0.622	0.48	3.14903385943216e-68	4	ABRACL
1.80444262836724e-72	0.300663403250986	0.307	0.185	3.68449140286307e-68	4	EXOSC1
1.66955589245195e-71	0.301497397132932	0.424	0.286	3.40906617679764e-67	4	WHSC1L1
3.77642197749768e-71	0.30075930799158	0.259	0.146	7.71107603585252e-67	4	U2AF1L4
1.05851919686335e-69	0.302646899875387	0.405	0.273	2.16139034807528e-65	4	PSMC1
4.2380446046033e-69	0.318428357384959	0.434	0.301	8.65366327813948e-65	4	ILF2
2.0585582146331e-68	0.30246490698536	0.466	0.331	4.20337001845932e-64	4	BUD31
2.32611472951387e-68	0.314851246935295	0.344	0.224	4.74969366619438e-64	4	ZDHHC12
4.68545908791737e-68	0.304821298739764	0.485	0.351	9.56723891161847e-64	4	CSNK1A1
1.39917792070975e-67	0.301476821353018	0.401	0.271	2.85698139629724e-63	4	C19orf24
7.32474279535266e-67	0.299208935564366	0.398	0.267	1.49563923138306e-62	4	ZFAND5
1.10343744424697e-66	0.299383614785678	0.443	0.309	2.25310891740788e-62	4	CHMP5
1.33284282006492e-66	0.322817390396591	0.373	0.25	2.72153175429057e-62	4	AMD1
4.59915181946268e-65	0.304684029346367	0.546	0.415	9.39100810016086e-61	4	FAM96B
1.17369479988314e-64	0.306355074316049	0.37	0.244	2.39656741188139e-60	4	PPM1K
1.05684801193301e-63	0.322381469595769	0.46	0.331	2.157977955566e-59	4	WSB1
3.35301482725451e-62	0.307220398209224	0.38	0.26	6.84652097577098e-58	4	PDCD5
1.58386427175892e-60	0.301690978753541	0.556	0.423	3.23409245650453e-56	4	PDIA6
2.32776382683071e-53	0.429672475247037	0.376	0.285	4.75306095800563e-49	4	REL
9.4209750959468e-42	0.630893965358622	0.383	0.301	1.92366890484138e-37	4	LAG3
0	0.93142138218802	0.358	0.006	0	5	A2M
0	0.853644167195363	0.389	0.021	0	5	ABCA1
0	0.690014716798167	0.491	0.077	0	5	ABHD12
0	0.676285808780364	0.419	0.053	0	5	ACP2
0	1.92335853835864	0.773	0.281	0	5	ACP5
0	0.800316295489589	0.539	0.073	0	5	ACTN1
0	0.519264854250135	0.829	0.445	0	5	ACTR2
0	0.610640826621721	0.369	0.019	0	5	ADAM9
0	0.745986285031094	0.427	0.02	0	5	ADAP2
0	0.51567388953218	0.353	0.032	0	5	ADGRE2
0	0.749769066101387	0.515	0.082	0	5	AHR
0	2.63863192664383	0.951	0.168	0	5	AIF1
0	0.832521064164778	0.713	0.222	0	5	AKR1A1
0	0.595113245054396	0.361	0.032	0	5	ALCAM
0	1.41815489040598	0.662	0.077	0	5	ALDH2
0	0.695747952160001	0.945	0.776	0	5	ALDOA
0	0.777331587449388	0.483	0.055	0	5	ALOX5
0	0.575459770706738	0.268	0.01	0	5	ANKRD22
0	0.563890090974429	0.292	0.028	0	5	ANPEP
0	0.534074268283901	0.819	0.425	0	5	ANXA1
0	1.82555029933588	0.962	0.473	0	5	ANXA2
0	1.18320520332347	0.909	0.391	0	5	ANXA5
0	0.535451498474792	0.46	0.09	0	5	AP1B1
0	1.25255294877721	0.896	0.374	0	5	AP2S1
0	0.750489885681733	0.634	0.166	0	5	APLP2
0	4.205034657544	0.65	0.055	0	5	APOC1
0	4.71971710024932	0.625	0.076	0	5	APOE
0	0.804462870195977	0.562	0.091	0	5	ARHGAP18
0	0.512135956307302	0.647	0.345	0	5	ARL4C
0	0.573430696365629	0.906	0.588	0	5	ARPC5
0	0.545867598834099	0.671	0.236	0	5	ARRB2
0	1.51227648208326	0.762	0.188	0	5	ASAH1
0	0.633817574998965	0.393	0.064	0	5	ATF3
0	1.06154426434039	0.564	0.073	0	5	ATF5
0	0.535379627466312	0.601	0.204	0	5	ATG3
0	1.61848409305224	0.875	0.243	0	5	ATOX1
0	0.737947910344249	0.75	0.294	0	5	ATP1B3
0	0.95433141251295	0.704	0.163	0	5	ATP6AP1
0	0.879378898698815	0.795	0.342	0	5	ATP6AP2
0	1.38101221583353	0.918	0.404	0	5	ATP6V0B
0	0.618744266802545	0.672	0.227	0	5	ATP6V0D1
0	0.638081602607185	0.945	0.687	0	5	ATP6V0E1
0	1.00286717659294	0.661	0.131	0	5	ATP6V1B2
0	1.34772570704255	0.918	0.452	0	5	ATP6V1F
0	1.33492006041875	0.493	0.012	0	5	AXL
0	0.534033505530954	0.472	0.109	0	5	BASP1
0	0.663801525680411	0.78	0.361	0	5	BCAP31
0	0.746059317899674	0.665	0.186	0	5	BCL2A1
0	0.681756108487665	0.451	0.074	0	5	BEST1
0	0.512274532564362	0.565	0.188	0	5	BHLHE40
0	0.558329530479691	0.572	0.176	0	5	BID
0	0.789370270335249	0.56	0.108	0	5	BLVRB
0	1.63933603981381	0.825	0.162	0	5	BRI3
0	0.580946621931919	0.629	0.272	0	5	C10orf54
0	2.41103540530983	0.857	0.129	0	5	C15orf48
0	4.60614765586142	0.782	0.054	0	5	C1QA
0	4.77255369052865	0.763	0.052	0	5	C1QB
0	4.25553570078891	0.744	0.028	0	5	C1QC
0	1.05150844922278	0.71	0.181	0	5	C1orf162
0	1.13689460592482	0.492	0.018	0	5	C1orf54
0	0.905771548222917	0.303	0.006	0	5	C2
0	0.946553039944497	0.506	0.055	0	5	C3AR1
0	0.57821369558614	0.798	0.348	0	5	C4orf48
0	0.821639304010645	0.385	0.028	0	5	C5AR1
0	0.928423350461467	0.903	0.547	0	5	CALR
0	0.685167167950711	0.426	0.066	0	5	CAMK1
0	0.714349177309601	0.743	0.262	0	5	CANX
0	1.9315754901721	0.923	0.305	0	5	CAPG
0	0.645540543865909	0.473	0.068	0	5	CCDC88A
0	2.86128556157008	0.268	0.018	0	5	CCL18
0	0.79120724565317	0.782	0.324	0	5	CCL3
0	0.670388497737439	0.413	0.066	0	5	CCR1
0	2.92208516042778	0.83	0.094	0	5	CD14
0	0.560528514819357	0.496	0.113	0	5	CD151
0	1.13473034036072	0.423	0.02	0	5	CD163
0	0.796588058316561	0.513	0.072	0	5	CD300A
0	0.847342147759725	0.666	0.165	0	5	CD4
0	0.695895538792692	0.504	0.105	0	5	CD40
0	0.994288148358105	0.625	0.164	0	5	CD59
0	1.96333952661732	0.977	0.509	0	5	CD63
0	2.52849631749531	0.889	0.102	0	5	CD68
0	2.02450459820291	0.992	0.904	0	5	CD74
0	1.21115278639418	0.669	0.127	0	5	CD81
0	0.831425921881961	0.552	0.149	0	5	CD83
0	1.36739961581287	0.702	0.081	0	5	CD86
0	1.77341789620936	0.67	0.113	0	5	CD9
0	0.556012609873541	0.48	0.13	0	5	CDKN1A
0	1.23872381702654	0.814	0.323	0	5	CEBPB
0	1.36859488466458	0.689	0.114	0	5	CEBPD
0	0.891358549431936	0.569	0.091	0	5	CECR1
0	0.930673490710152	0.468	0.07	0	5	CFD
0	1.21798486163845	0.351	0.017	0	5	CLEC10A
0	0.610888049477838	0.321	0.024	0	5	CLEC11A
0	0.920482600939126	0.509	0.044	0	5	CLEC4A
0	0.690866259980959	0.33	0.031	0	5	CLEC4E
0	0.858438847356208	0.381	0.02	0	5	CLEC5A
0	1.34489759696254	0.754	0.079	0	5	CLEC7A
0	0.696896066683218	0.791	0.347	0	5	CLTA
0	0.586061855085981	0.502	0.109	0	5	CLTC
0	0.642098517894135	0.754	0.31	0	5	CMTM6
0	0.555831193867108	0.606	0.19	0	5	CNDP2
0	0.742111183098812	0.687	0.207	0	5	COMT
0	0.813785139674819	0.567	0.08	0	5	CORO1C
0	0.591800572617154	0.934	0.672	0	5	COX5B
0	0.621938299667513	0.888	0.567	0	5	COX7B
0	0.547849766031697	0.923	0.638	0	5	COX8A
0	0.546562482004205	0.351	0.043	0	5	CPM
0	1.2846971197114	0.591	0.048	0	5	CPVL
0	1.38977900831067	0.652	0.067	0	5	CREG1
0	1.67250828865675	0.735	0.033	0	5	CSF1R
0	1.03724302666707	0.551	0.048	0	5	CSF2RA
0	3.01937451120909	0.983	0.203	0	5	CST3
0	0.987245718761163	0.533	0.064	0	5	CSTA
0	2.01648791726088	0.947	0.539	0	5	CSTB
0	0.511206157869136	0.479	0.09	0	5	CTNNA1
0	0.590225420340698	0.384	0.024	0	5	CTNND1
0	0.51791104120857	0.722	0.336	0	5	CTSA
0	2.98737010408864	0.947	0.299	0	5	CTSB
0	1.45994386405198	0.865	0.443	0	5	CTSC
0	2.25262753729056	0.887	0.482	0	5	CTSD
0	1.74044824075595	0.856	0.216	0	5	CTSH
0	2.15812607210233	0.675	0.084	0	5	CTSL
0	1.66858590956477	0.938	0.439	0	5	CTSS
0	2.2949653746733	0.878	0.159	0	5	CTSZ
0	2.65942970233242	0.351	0.039	0	5	CXCL10
0	1.67731217266111	0.738	0.057	0	5	CXCL16
0	0.919935477388298	0.422	0.054	0	5	CXCL2
0	0.963226396818966	0.38	0.05	0	5	CXCL3
0	1.04086551186683	0.761	0.25	0	5	CXCL8
0	2.15051559660989	0.331	0.013	0	5	CXCL9
0	0.893911221942583	0.986	0.931	0	5	CYBA
0	1.6076785225665	0.742	0.087	0	5	CYBB
0	0.621110427691358	0.392	0.024	0	5	CYFIP1
0	0.547597540117484	0.515	0.124	0	5	CYSTM1
0	1.07201349592592	0.494	0.019	0	5	DAB2
0	0.838110549201173	0.897	0.537	0	5	DBI
0	0.53478116973925	0.519	0.134	0	5	DDAH2
0	0.58468723163504	0.328	0.023	0	5	DMXL2
0	0.686662758815262	0.507	0.148	0	5	DNASE2
0	0.675100411464276	0.513	0.089	0	5	DPYSL2
0	0.840226298850953	0.527	0.051	0	5	DSE
0	0.521205341121255	0.36	0.029	0	5	DUSP3
0	0.79712954075731	0.469	0.08	0	5	DUSP6
0	0.852267885901455	0.753	0.237	0	5	EFHD2
0	0.629701868754693	0.544	0.131	0	5	EIF4EBP1
0	0.658681130774752	0.448	0.041	0	5	EMILIN2
0	0.951948267820685	0.555	0.039	0	5	ENG
0	0.528655546997181	0.257	0.011	0	5	ENPP2
0	0.593393929725731	0.366	0.022	0	5	EPB41L3
0	0.674652049199423	0.449	0.071	0	5	ETS2
0	1.29451565010749	0.657	0.269	0	5	FABP5
0	2.14668211242932	0.685	0.082	0	5	FAM26F
0	0.600813847935662	0.438	0.061	0	5	FAM49A
0	2.16749891834746	0.508	0.042	0	5	FBP1
0	2.831605934906	0.975	0.229	0	5	FCER1G
0	1.12488947158387	0.472	0.022	0	5	FCGR1A
0	2.15877455266174	0.775	0.059	0	5	FCGR2A
0	1.24833197442289	0.526	0.058	0	5	FCGR2B
0	1.85233208197955	0.651	0.062	0	5	FCGR3A
0	1.86897848661684	0.837	0.131	0	5	FCGRT
0	1.76014797908406	0.747	0.084	0	5	FGL2
0	0.683721636866131	0.496	0.076	0	5	FGR
0	0.624934857020156	0.893	0.57	0	5	FKBP1A
0	0.550488622571001	0.618	0.194	0	5	FLOT1
0	2.15753600891652	0.281	0.02	0	5	FN1
0	0.568641798735395	0.336	0.029	0	5	FNIP2
0	0.874081179885726	0.451	0.052	0	5	FPR1
0	1.91846811588068	0.737	0.023	0	5	FPR3
0	2.01463294592454	1	0.985	0	5	FTH1
0	3.11522776173161	0.999	0.938	0	5	FTL
0	0.539244272413073	0.264	0.051	0	5	FUCA1
0	0.629005404591886	0.532	0.111	0	5	FUOM
0	1.26970805587269	0.419	0.091	0	5	G0S2
0	0.721691432725592	0.459	0.045	0	5	GAA
0	0.677038113200635	0.568	0.135	0	5	GABARAP
0	0.672171139863934	0.685	0.329	0	5	GADD45B
0	0.734186087463542	0.546	0.216	0	5	GBP1
0	0.521615103145358	0.512	0.134	0	5	GCA
0	0.666306801166717	0.508	0.09	0	5	GK
0	0.54077079589886	0.385	0.055	0	5	GLA
0	2.38307949105273	0.883	0.182	0	5	GLUL
0	0.988783519393465	0.506	0.05	0	5	GM2A
0	0.556170568221799	0.46	0.101	0	5	GNA13
0	0.676759605811681	0.528	0.094	0	5	GNA15
0	0.758559146462889	0.824	0.36	0	5	GNAI2
0	0.546227869018286	0.425	0.057	0	5	GNAQ
0	0.745858431619705	0.453	0.039	0	5	GNB4
0	0.560355648521895	0.875	0.507	0	5	GNG5
0	0.716785934729155	0.458	0.046	0	5	GNS
0	2.05240150220433	0.524	0.017	0	5	GPNMB
0	0.626290775560331	0.483	0.107	0	5	GPR137B
0	1.04856204635553	0.77	0.387	0	5	GPR183
0	2.36586355268428	0.977	0.417	0	5	GPX1
0	0.686264115231659	0.312	0.008	0	5	GPX3
0	1.08399922527507	0.946	0.552	0	5	GPX4
0	0.630066825162538	0.758	0.311	0	5	GRB2
0	1.25049488515288	0.751	0.133	0	5	GRINA
0	2.68359120111566	0.95	0.222	0	5	GRN
0	2.56672646939683	0.862	0.089	0	5	GSN
0	1.15037369255589	0.871	0.359	0	5	GSTO1
0	0.838954614527859	0.879	0.439	0	5	GSTP1
0	0.573000256104836	0.606	0.193	0	5	H2AFJ
0	0.847768299593563	0.839	0.37	0	5	H2AFY
0	0.919938231023238	0.407	0.035	0	5	HBEGF
0	1.21289288213434	0.665	0.062	0	5	HCK
0	0.611268074016985	0.568	0.171	0	5	HEXA
0	1.11323442755281	0.715	0.167	0	5	HEXB
0	0.665140472721815	0.686	0.257	0	5	HIF1A
0	1.55592417885539	0.907	0.396	0	5	HLA-DMA
0	1.61311861225246	0.816	0.233	0	5	HLA-DMB
0	2.42362971769524	0.97	0.665	0	5	HLA-DPA1
0	2.31480733986525	0.969	0.67	0	5	HLA-DPB1
0	2.43470277189983	0.925	0.414	0	5	HLA-DQA1
0	1.38022347526689	0.4	0.14	0	5	HLA-DQA2
0	2.15083223593453	0.951	0.525	0	5	HLA-DQB1
0	2.79026446092661	0.988	0.692	0	5	HLA-DRA
0	2.64933909739243	0.985	0.694	0	5	HLA-DRB1
0	2.04339033779675	0.781	0.42	0	5	HLA-DRB5
0	1.11453960978781	0.497	0.055	0	5	HMOX1
0	0.966686963413158	0.513	0.028	0	5	HNMT
0	0.721169175893207	0.75	0.264	0	5	HSBP1
0	0.825273040057388	0.833	0.394	0	5	HSP90B1
0	1.20770717963607	0.799	0.318	0	5	HSPB1
0	1.00384354184838	0.576	0.087	0	5	ICAM1
0	0.538222393624621	0.375	0.049	0	5	IDH1
0	1.63854093072134	0.682	0.119	0	5	IER3
0	0.551559906374693	0.554	0.194	0	5	IER5
0	1.8653816005954	0.345	0.067	0	5	IFI27
0	1.91796849702365	0.781	0.088	0	5	IFI30
0	0.801766074994563	0.803	0.413	0	5	IFI6
0	2.36666526268627	0.891	0.173	0	5	IFITM3
0	1.0188572443125	0.691	0.143	0	5	IFNGR1
0	0.921848525161579	0.632	0.105	0	5	IFNGR2
0	1.75135144253282	0.718	0.049	0	5	IGSF6
0	0.751486558362241	0.479	0.034	0	5	IL13RA1
0	0.621795266801524	0.348	0.017	0	5	IL18
0	0.575797686342798	0.526	0.121	0	5	IL1B
0	0.986485589422443	0.538	0.083	0	5	IL1RN
0	1.60298476979287	0.622	0.062	0	5	IL4I1
0	0.703372473637568	0.437	0.044	0	5	ITGAX
0	1.03936136408204	0.893	0.55	0	5	ITGB2
0	0.880462696118582	0.971	0.839	0	5	ITM2B
0	1.03593648563845	0.56	0.039	0	5	KCTD12
0	0.915676696540343	0.502	0.059	0	5	KLF4
0	0.841960750598451	0.519	0.061	0	5	KYNU
0	0.617133924209272	0.502	0.085	0	5	LACTB
0	0.953951323882076	0.56	0.084	0	5	LAIR1
0	0.842042716540023	0.631	0.147	0	5	LAMP2
0	0.730244841578383	0.767	0.3	0	5	LAMTOR2
0	0.982257182934656	0.748	0.25	0	5	LAP3
0	0.920186554767061	0.834	0.349	0	5	LAPTM4A
0	0.629156179497115	0.961	0.821	0	5	LAPTM5
0	1.86373612200691	0.983	0.531	0	5	LGALS1
0	1.35551332251385	0.525	0.055	0	5	LGALS2
0	1.49310478297783	0.841	0.341	0	5	LGALS3
0	1.04372702367608	0.504	0.068	0	5	LGALS3BP
0	0.991419168512613	0.723	0.193	0	5	LGALS9
0	1.87875431299521	0.599	0.061	0	5	LGMN
0	0.600745551762067	0.314	0.015	0	5	LHFPL2
0	0.603438946900846	0.43	0.052	0	5	LILRB1
0	1.05159191302734	0.526	0.038	0	5	LILRB2
0	0.827844271101275	0.504	0.039	0	5	LILRB3
0	1.79951101271082	0.74	0.054	0	5	LILRB4
0	0.780300965697884	0.736	0.244	0	5	LIMS1
0	0.637505307415157	0.374	0.045	0	5	LINC01272
0	1.30780454975331	0.59	0.145	0	5	LIPA
0	1.05497700252762	0.857	0.426	0	5	LITAF
0	1.15623727884629	0.748	0.245	0	5	LMNA
0	0.56454765029313	0.369	0.018	0	5	LPCAT2
0	0.637274537789509	0.366	0.021	0	5	LRP1
0	0.551847326491297	0.356	0.025	0	5	LRRC25
0	1.79878186095	0.886	0.166	0	5	LST1
0	0.526048051964749	0.516	0.116	0	5	LY86
0	1.14435297673189	0.731	0.165	0	5	LY96
0	0.908895681196424	0.662	0.124	0	5	LYN
0	3.03807308761605	0.958	0.22	0	5	LYZ
0	1.6536821493324	0.624	0.041	0	5	MAFB
0	0.743540348552048	0.549	0.087	0	5	MARCH1
0	1.59756004907044	0.614	0.072	0	5	MARCKS
0	0.559472028835007	0.389	0.062	0	5	METRNL
0	1.16117583106798	0.694	0.102	0	5	MFSD1
0	0.668433560973722	0.413	0.05	0	5	MFSD12
0	0.709291200329942	0.697	0.256	0	5	MGAT1
0	0.754245713378158	0.525	0.078	0	5	MGST2
0	0.730309034710736	0.734	0.298	0	5	MGST3
0	3.85227362313775	0.446	0.031	0	5	MMP12
0	1.73626956763314	0.651	0.017	0	5	MMP14
0	2.70634234904307	0.502	0.031	0	5	MMP9
0	1.38204914141087	0.669	0.078	0	5	MNDA
0	0.647470262860449	0.782	0.33	0	5	MOB1A
0	0.786753488491473	0.444	0.059	0	5	MPEG1
0	0.667463192473337	0.429	0.047	0	5	MPP1
0	1.33095991746633	0.498	0.015	0	5	MRC1
0	1.54392673900247	0.587	0.026	0	5	MS4A4A
0	2.4168122539161	0.771	0.083	0	5	MS4A6A
0	1.95163927596787	0.773	0.068	0	5	MS4A7
0	1.06255699983219	0.332	0.008	0	5	MSR1
0	0.657775208428805	0.972	0.943	0	5	MT-ATP6
0	0.797476949521433	0.981	0.986	0	5	MT-CO1
0	0.718009744546888	0.976	0.971	0	5	MT-ND4
0	0.54852128232501	0.618	0.21	0	5	MTHFD2
0	0.763044386835966	0.443	0.069	0	5	MXD1
0	0.673789633364221	0.736	0.303	0	5	MYDGF
0	0.539661597739249	0.443	0.068	0	5	NAGA
0	0.732714528156839	0.584	0.143	0	5	NAGK
0	0.560798808207786	0.354	0.036	0	5	NAIP
0	0.850971386137958	0.79	0.279	0	5	NAMPT
0	1.13394876740409	0.605	0.056	0	5	NCF2
0	0.671269412006218	0.293	0.022	0	5	NDRG2
0	0.539276455143823	0.878	0.547	0	5	NDUFB2
0	1.2003629789788	0.931	0.7	0	5	NEAT1
0	0.585721430333985	0.454	0.082	0	5	NFKBIE
0	1.05711007422329	0.727	0.197	0	5	NINJ1
0	2.49942085060968	0.967	0.319	0	5	NPC2
0	0.608449063756222	0.322	0.023	0	5	NPL
0	0.522174786362789	0.452	0.087	0	5	NQO2
0	0.623601319062625	0.329	0.011	0	5	NRP1
0	1.58870601853478	0.256	0.007	0	5	NUPR1
0	0.587982693234876	0.99	0.92	0	5	OAZ1
0	0.608273958392124	0.6	0.178	0	5	OAZ2
0	0.630361268046515	0.424	0.051	0	5	OGFRL1
0	0.901917351488639	0.407	0.03	0	5	OLR1
0	0.551720213062374	0.381	0.078	0	5	OTUD1
0	0.520899270338393	0.255	0.015	0	5	P2RY13
0	0.610539696230799	0.796	0.408	0	5	P4HB
0	0.624960295215743	0.419	0.06	0	5	PAK1
0	0.906621954550495	0.603	0.11	0	5	PDXK
0	1.02820374253097	0.629	0.097	0	5	PEA15
0	0.676800246959296	0.503	0.091	0	5	PGD
0	0.582035527821825	0.349	0.048	0	5	PHLDA2
0	0.542105489435388	0.53	0.125	0	5	PICALM
0	1.11078043911024	0.556	0.037	0	5	PILRA
0	1.01099326702376	0.344	0.014	0	5	PKIB
0	0.752142662564451	0.928	0.615	0	5	PKM
0	1.4949427416533	0.48	0.018	0	5	PLA2G7
0	1.08433930934244	0.44	0.02	0	5	PLAU
0	1.77618290338038	0.85	0.115	0	5	PLAUR
0	0.5566158933883	0.388	0.03	0	5	PLBD1
0	1.75178517420751	0.67	0.14	0	5	PLD3
0	0.795434237139946	0.627	0.161	0	5	PLEK
0	0.884926377040941	0.645	0.158	0	5	PLEKHO1
0	0.854230919948271	0.747	0.219	0	5	PLSCR1
0	1.07729799998589	0.336	0.015	0	5	PLTP
0	0.824452263981892	0.493	0.021	0	5	PLXDC2
0	0.581348953649195	0.349	0.023	0	5	PLXND1
0	1.28219552736115	0.527	0.021	0	5	PMP22
0	0.79962978313416	0.923	0.575	0	5	POMP
0	0.513266186290595	0.487	0.116	0	5	PPIF
0	1.13431772692883	0.796	0.243	0	5	PPT1
0	0.512479261815722	0.443	0.093	0	5	PRCP
0	1.45232824146164	0.922	0.507	0	5	PRDX1
0	2.65834556899571	0.964	0.448	0	5	PSAP
0	0.908651275547704	0.509	0.031	0	5	PTAFR
0	0.556024735419724	0.693	0.243	0	5	PTMS
0	0.558610937397608	0.418	0.047	0	5	PTPN12
0	0.575202212842038	0.524	0.137	0	5	PTPRE
0	0.618290867012189	0.535	0.114	0	5	PTTG1IP
0	1.03081923713613	0.575	0.028	0	5	PVRL2
0	0.976972149188248	0.819	0.309	0	5	PYCARD
0	0.721713563683133	0.521	0.075	0	5	QKI
0	0.535371518998724	0.47	0.096	0	5	QSOX1
0	1.03053371699365	0.469	0.032	0	5	RAB13
0	0.630181944504761	0.652	0.218	0	5	RAB1A
0	0.634695993474169	0.346	0.021	0	5	RAB20
0	1.22402673665421	0.688	0.064	0	5	RAB31
0	0.722301728821308	0.464	0.035	0	5	RAB32
0	0.516212230599412	0.401	0.044	0	5	RAB34
0	1.27203796723635	0.952	0.5	0	5	RAC1
0	0.834971880433881	0.625	0.167	0	5	RALA
0	0.514127944303007	0.431	0.089	0	5	RAP2B
0	0.838616535060349	0.495	0.034	0	5	RASSF4
0	0.690924431833705	0.478	0.108	0	5	RB1
0	0.69527119671334	0.439	0.033	0	5	RBM47
0	0.594877714300298	0.405	0.048	0	5	RENBP
0	0.613873508254869	0.826	0.48	0	5	RGS10
0	0.642593481907303	0.67	0.31	0	5	RGS2
0	0.594458897833353	0.719	0.27	0	5	RHEB
0	0.553730185127058	0.936	0.655	0	5	RHOA
0	0.68841593308274	0.461	0.125	0	5	RHOB
0	0.543210908888192	0.819	0.44	0	5	RHOG
0	3.46796617382937	0.515	0.025	0	5	RNASE1
0	1.33529982293525	0.692	0.095	0	5	RNASE6
0	0.659656110519442	0.813	0.455	0	5	RNASET2
0	0.664532348703007	0.592	0.156	0	5	RNF13
0	1.34897761155355	0.739	0.081	0	5	RNF130
0	0.597611439909674	0.682	0.242	0	5	RNF149
0	0.656405574921745	0.773	0.349	0	5	RNH1
0	1.85531230341099	0.569	0.08	0	5	RP11-1143G9.4
0	0.832615712977079	0.833	0.36	0	5	RTN4
