p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_type	gene
5.07799094629412e-32	0.229392698881774	0.256	0.111	1.0368749713238e-27	Plasmacytoid Dendritic cells	MAGT1
7.92155608945638e-32	0.240798267764372	0.985	0.924	1.6175025379061e-27	Plasmacytoid Dendritic cells	OAZ1
1.11190254875771e-31	0.110040481675595	0.36	0.21	2.27039381430838e-27	Plasmacytoid Dendritic cells	EMC3
1.28274976826134e-31	0.206958503715222	0.27	0.124	2.61924675181284e-27	Plasmacytoid Dendritic cells	CTBP1
1.34901120600357e-31	0.132117294501126	0.354	0.203	2.75454598153869e-27	Plasmacytoid Dendritic cells	MAP2K1
1.37532294674551e-31	0.277316626672781	0.341	0.171	2.80827192495966e-27	Plasmacytoid Dendritic cells	ADI1
1.43997606676318e-31	0.146936674994881	0.375	0.218	2.94028713072374e-27	Plasmacytoid Dendritic cells	MRPS15
1.46495486190425e-31	0.118777540761388	0.355	0.207	2.99129133252228e-27	Plasmacytoid Dendritic cells	PCF11
1.78111106503033e-31	0.224683109865552	0.262	0.12	3.63685068368544e-27	Plasmacytoid Dendritic cells	MICAL1
2.008693696903e-31	0.153972695921591	0.322	0.172	4.10155165970625e-27	Plasmacytoid Dendritic cells	POP5
2.42342008250006e-31	0.206948502308794	0.304	0.153	4.94838146645687e-27	Plasmacytoid Dendritic cells	FAM60A
3.26843836336815e-31	0.188142943415062	0.273	0.135	6.67382429416142e-27	Plasmacytoid Dendritic cells	UTRN
3.41045333636744e-31	0.441868160228116	0.341	0.172	6.96380466752867e-27	Plasmacytoid Dendritic cells	CD83
5.51912098308924e-31	0.241235875113554	0.269	0.12	1.12694931353699e-26	Plasmacytoid Dendritic cells	DHRS4L2
5.63208991858543e-31	0.216134810818118	0.269	0.123	1.15001644047596e-26	Plasmacytoid Dendritic cells	TAPBPL
5.68456915817408e-31	0.202836965358076	0.35	0.189	1.16073217640757e-26	Plasmacytoid Dendritic cells	PSMD9
7.80840629111835e-31	0.144059504675757	0.318	0.175	1.59439848058346e-26	Plasmacytoid Dendritic cells	SNX20
1.05216363505328e-30	0.154699956655527	0.33	0.182	2.1484129264153e-26	Plasmacytoid Dendritic cells	NUDCD2
1.11225667952118e-30	0.258052790920603	0.26	0.116	2.2711169139143e-26	Plasmacytoid Dendritic cells	NDRG1
1.4720073830769e-30	0.239373120680312	0.956	0.831	3.00569187550472e-26	Plasmacytoid Dendritic cells	OST4
1.64928936660157e-30	0.20322722008006	0.298	0.15	3.36768395766375e-26	Plasmacytoid Dendritic cells	VPS13C
1.7479695924249e-30	0.154591078366127	0.369	0.213	3.5691791107724e-26	Plasmacytoid Dendritic cells	MRPS12
2.20660461606203e-30	0.12411341908833	0.335	0.192	4.50566596553705e-26	Plasmacytoid Dendritic cells	FNBP4
2.41001508380526e-30	0.134184759832332	0.34	0.195	4.92100979962196e-26	Plasmacytoid Dendritic cells	ATP6AP1
3.16726091356672e-30	0.25285821763051	0.279	0.13	6.46723005941189e-26	Plasmacytoid Dendritic cells	POLR2A
4.06142927552432e-30	0.227394641207136	0.989	0.989	8.2930324376931e-26	Plasmacytoid Dendritic cells	RPL37
5.17437362308642e-30	0.137503208173097	0.402	0.247	1.05655535009802e-25	Plasmacytoid Dendritic cells	MAP2K3
5.26585896243459e-30	0.193435959400604	0.301	0.154	1.07523574153952e-25	Plasmacytoid Dendritic cells	MIS18BP1
5.31318601940119e-30	0.211537855402197	0.313	0.16	1.08489945330153e-25	Plasmacytoid Dendritic cells	PSMA6
9.18374386674016e-30	0.143164275065451	0.31	0.168	1.87522866014967e-25	Plasmacytoid Dendritic cells	MED30
9.26798140664182e-30	0.116236217424756	0.422	0.269	1.89242912342219e-25	Plasmacytoid Dendritic cells	NAA10
9.54622070515678e-30	0.176564309708223	0.332	0.179	1.94924280578596e-25	Plasmacytoid Dendritic cells	APOA1BP
9.75506132408959e-30	0.163404555042028	0.264	0.128	1.99188597176585e-25	Plasmacytoid Dendritic cells	AIDA
1.05829140574625e-29	0.120337960435943	0.352	0.207	2.16092522139326e-25	Plasmacytoid Dendritic cells	DDRGK1
1.2104698762805e-29	0.212207990909702	0.262	0.121	2.47165844037716e-25	Plasmacytoid Dendritic cells	TMA16
1.30264996632554e-29	0.180598631497772	0.269	0.13	2.65988096624011e-25	Plasmacytoid Dendritic cells	RB1
1.7096397843815e-29	0.115584842369824	0.289	0.155	3.49091347572858e-25	Plasmacytoid Dendritic cells	EIF4EBP1
1.77830300912529e-29	0.182547097503843	0.294	0.152	3.63111691433293e-25	Plasmacytoid Dendritic cells	U2AF1L4
3.67666854485463e-29	0.158334137304166	0.329	0.184	7.50738950173867e-25	Plasmacytoid Dendritic cells	RBM6
4.45133496384693e-29	0.406668891511109	0.65	0.451	9.08918086267904e-25	Plasmacytoid Dendritic cells	DDIT4
7.68324940566841e-29	0.202771009831547	0.27	0.129	1.56884269614343e-24	Plasmacytoid Dendritic cells	GTPBP6
8.77617536818937e-29	0.237820430193792	0.925	0.779	1.79200724843059e-24	Plasmacytoid Dendritic cells	CALM2
9.02714791678102e-29	0.157476529666651	0.269	0.135	1.84325333312752e-24	Plasmacytoid Dendritic cells	ZNF22
9.12238998193012e-29	0.104394532114377	0.425	0.276	1.86270081041031e-24	Plasmacytoid Dendritic cells	ARL5A
1.33957500500754e-28	0.159101136986959	0.282	0.144	2.7352782027249e-24	Plasmacytoid Dendritic cells	ARMCX6
2.03534146995953e-28	0.132559383658213	0.339	0.199	4.15596374751037e-24	Plasmacytoid Dendritic cells	UBAC2
2.27413346499956e-28	0.194344590639129	0.252	0.115	4.6435531221826e-24	Plasmacytoid Dendritic cells	GINM1
2.34800976331211e-28	0.161173136335571	0.377	0.22	4.79440113570699e-24	Plasmacytoid Dendritic cells	SURF1
2.35075874718506e-28	0.218257156730951	0.987	0.95	4.80001428587718e-24	Plasmacytoid Dendritic cells	SERF2
3.89469321754091e-28	0.123431714456306	0.25	0.126	7.95257408089679e-24	Plasmacytoid Dendritic cells	SUZ12
4.94648683572978e-28	0.178995908038633	0.354	0.204	1.01002314698766e-23	Plasmacytoid Dendritic cells	SAMD9L
5.39032148447388e-28	0.141324652664806	0.337	0.193	1.10064974391472e-23	Plasmacytoid Dendritic cells	LINC00998
5.63566273634534e-28	0.195273013766571	1	0.996	1.15074597413435e-23	Plasmacytoid Dendritic cells	RPS2
9.52048292015083e-28	0.157664694526749	0.276	0.142	1.9439874074656e-23	Plasmacytoid Dendritic cells	RPS6KA3
1.07230661921283e-27	0.127747995532671	0.383	0.237	2.18954288577069e-23	Plasmacytoid Dendritic cells	PLEKHJ1
1.37190637845717e-27	0.123736254545838	0.305	0.171	2.8012956341717e-23	Plasmacytoid Dendritic cells	IMP4
1.61169934438391e-27	0.208958208623723	0.262	0.128	3.2909288912975e-23	Plasmacytoid Dendritic cells	NUP210
1.6117841260851e-27	0.156272963787825	0.357	0.212	3.29110200705316e-23	Plasmacytoid Dendritic cells	DARS
1.62689832413684e-27	0.175724417264834	0.351	0.201	3.32196368805501e-23	Plasmacytoid Dendritic cells	ERGIC2
1.6530271666996e-27	0.213485249369177	0.272	0.131	3.37531617168391e-23	Plasmacytoid Dendritic cells	PTEN
1.71230791399235e-27	0.14201429908541	0.344	0.2	3.49636152958098e-23	Plasmacytoid Dendritic cells	RBBP6
1.95180814270652e-27	0.151126035176585	0.412	0.258	3.98539704659245e-23	Plasmacytoid Dendritic cells	TMEM179B
2.3893772368356e-27	0.271145210323764	0.312	0.16	4.87886937989462e-23	Plasmacytoid Dendritic cells	RELB
2.5295178323081e-27	0.136305190609577	0.287	0.155	5.16502246178992e-23	Plasmacytoid Dendritic cells	TUSC2
2.72160353608412e-27	0.188939030966632	0.301	0.158	5.55724226033016e-23	Plasmacytoid Dendritic cells	AP3D1
3.40464466717102e-27	0.19102861500913	0.284	0.144	6.9519439458965e-23	Plasmacytoid Dendritic cells	ARFGAP3
4.16001883565693e-27	0.102533506617667	0.303	0.173	8.49434246052788e-23	Plasmacytoid Dendritic cells	MYADM
5.04469393994892e-27	0.113500127388827	0.357	0.221	1.03007605559817e-22	Plasmacytoid Dendritic cells	QARS
5.80599852977841e-27	0.126152310071896	0.374	0.228	1.18552683979545e-22	Plasmacytoid Dendritic cells	NT5C3A
6.99764421517321e-27	0.101835427277627	0.386	0.246	1.42884897229622e-22	Plasmacytoid Dendritic cells	TMEM248
8.41349800688747e-27	0.186225236179137	0.292	0.15	1.71795215802635e-22	Plasmacytoid Dendritic cells	HDLBP
1.19101477277334e-26	0.150980374442548	0.284	0.153	2.43193306452589e-22	Plasmacytoid Dendritic cells	ACADM
1.38412322823591e-26	0.125568988174109	0.282	0.157	2.8262412197349e-22	Plasmacytoid Dendritic cells	ZNF791
2.79794452403049e-26	0.178565514289514	0.303	0.163	5.71312292361786e-22	Plasmacytoid Dendritic cells	TBL1XR1
2.88094988453269e-26	0.129030263782834	0.332	0.195	5.8826115692273e-22	Plasmacytoid Dendritic cells	FXR1
3.03944422760293e-26	0.144614064910149	0.3	0.165	6.20624116834242e-22	Plasmacytoid Dendritic cells	MRPL16
3.26776433545883e-26	0.191928765185025	0.913	0.768	6.67244799657339e-22	Plasmacytoid Dendritic cells	UBL5
3.3553043545198e-26	0.318861767829143	0.996	0.962	6.85119596149398e-22	Plasmacytoid Dendritic cells	H3F3B
4.61643388178489e-26	0.126576366340134	0.344	0.206	9.42629634321656e-22	Plasmacytoid Dendritic cells	SYNCRIP
5.00923686019062e-26	0.259277564013859	0.255	0.121	1.02283607448232e-21	Plasmacytoid Dendritic cells	PFKFB3
5.797197386688e-26	0.183644667027116	0.254	0.125	1.18372973438782e-21	Plasmacytoid Dendritic cells	LARS
6.11492410139023e-26	0.141156176809287	0.373	0.229	1.24860635226287e-21	Plasmacytoid Dendritic cells	NDUFS3
6.68656338559091e-26	0.180494020379385	0.295	0.156	1.36532937770381e-21	Plasmacytoid Dendritic cells	WDR61
6.80749212821874e-26	0.180394016682231	0.273	0.137	1.39002181766099e-21	Plasmacytoid Dendritic cells	EIF4G1
8.9551219151002e-26	0.1833340738731	0.306	0.167	1.82854634384431e-21	Plasmacytoid Dendritic cells	SREK1
9.45420925661972e-26	0.234847500438407	0.267	0.129	1.93045498810918e-21	Plasmacytoid Dendritic cells	IFNAR1
1.04163754083181e-25	0.190929876800373	0.27	0.135	2.12691969462447e-21	Plasmacytoid Dendritic cells	FUOM
1.07295520958623e-25	0.154131451937298	0.932	0.798	2.19086724245412e-21	Plasmacytoid Dendritic cells	MYL12B
1.24803135480862e-25	0.144169151607886	0.335	0.193	2.54835522338373e-21	Plasmacytoid Dendritic cells	SRA1
1.37556483578443e-25	0.165276372274457	0.267	0.137	2.80876583818823e-21	Plasmacytoid Dendritic cells	UBXN6
1.49756689951142e-25	0.223599629656044	0.972	0.931	3.05788185211237e-21	Plasmacytoid Dendritic cells	RPS10
1.85113242290956e-25	0.111533186549372	0.97	0.861	3.77982729433903e-21	Plasmacytoid Dendritic cells	EEF2
2.78579936245279e-25	0.221768347979746	0.269	0.134	5.68832371819236e-21	Plasmacytoid Dendritic cells	MKNK2
4.64846164050321e-25	0.188760753585091	0.993	0.97	9.4916938237435e-21	Plasmacytoid Dendritic cells	RPL10A
4.87843367913307e-25	0.121359119334134	0.334	0.199	9.96127372942181e-21	Plasmacytoid Dendritic cells	PFDN6
4.94618186017569e-25	0.192658556863088	0.277	0.141	1.00996087402927e-20	Plasmacytoid Dendritic cells	MGAT2
5.2872311630132e-25	0.11822155109331	0.27	0.15	1.07959973117567e-20	Plasmacytoid Dendritic cells	DHX9
5.50677984406707e-25	0.175725914351356	0.267	0.137	1.12442937636006e-20	Plasmacytoid Dendritic cells	PBRM1
5.91504669321288e-25	0.112538177668138	0.265	0.146	1.20779338428714e-20	Plasmacytoid Dendritic cells	SYS1
9.99645717259089e-25	0.136504087698164	0.425	0.281	2.04117659007133e-20	Plasmacytoid Dendritic cells	NACA2
1.12763074692774e-24	0.129379103558252	0.277	0.153	2.30250922215176e-20	Plasmacytoid Dendritic cells	MAT2A
1.23756905814681e-24	0.115356354334867	0.422	0.28	2.52699225982996e-20	Plasmacytoid Dendritic cells	EPSTI1
1.91833921428908e-24	0.113527745253961	0.352	0.218	3.91705684165687e-20	Plasmacytoid Dendritic cells	TCEAL8
2.34541170892822e-24	0.125435646659275	0.264	0.146	4.78909616846052e-20	Plasmacytoid Dendritic cells	UHMK1
2.64454549275119e-24	0.122665714096693	0.26	0.139	5.39989744164865e-20	Plasmacytoid Dendritic cells	JKAMP
2.76218132875945e-24	0.107625561227209	0.313	0.185	5.64009805519393e-20	Plasmacytoid Dendritic cells	NDUFA8
3.23173383272997e-24	0.159319584154141	0.998	0.99	6.59887731305132e-20	Plasmacytoid Dendritic cells	RPL3
5.8813875088807e-24	0.130748566097848	0.254	0.134	1.20092051543835e-19	Plasmacytoid Dendritic cells	AP1M1
5.97093678077273e-24	0.193690641058561	0.967	0.88	1.21920558126598e-19	Plasmacytoid Dendritic cells	ATP5L
6.55549207959511e-24	0.127713679733577	0.267	0.147	1.33856592773253e-19	Plasmacytoid Dendritic cells	PRPF8
7.25937315530593e-24	0.189048424599738	0.994	0.988	1.48229140458192e-19	Plasmacytoid Dendritic cells	RPS4X
1.03074989433184e-23	0.125672739182714	0.261	0.143	2.10468820923619e-19	Plasmacytoid Dendritic cells	TOMM40
1.04845448263171e-23	0.15338868074985	0.316	0.181	2.14083920808569e-19	Plasmacytoid Dendritic cells	COMMD1
2.07241436308752e-23	0.251550126984351	0.296	0.163	4.23166288798841e-19	Plasmacytoid Dendritic cells	FAM118A
2.09726715180558e-23	0.11731295183639	0.31	0.185	4.28240979727181e-19	Plasmacytoid Dendritic cells	CHD4
2.32987123770669e-23	0.189860505385537	0.994	0.962	4.75736408027328e-19	Plasmacytoid Dendritic cells	GNB2L1
2.81544621552512e-23	0.105708431200799	0.288	0.166	5.74885962748074e-19	Plasmacytoid Dendritic cells	FASTK
3.74033364959051e-23	0.137841178003731	0.294	0.169	7.63738727909887e-19	Plasmacytoid Dendritic cells	UBE2E1
4.91113624367751e-23	0.138849165019968	0.27	0.147	1.00280490959651e-18	Plasmacytoid Dendritic cells	TMED5
7.8862041160167e-23	0.114877376997538	0.34	0.212	1.61028401844945e-18	Plasmacytoid Dendritic cells	TCIRG1
8.51538986600192e-23	0.138602633495934	0.253	0.134	1.73875745673893e-18	Plasmacytoid Dendritic cells	ARMCX3
1.49022844556729e-22	0.159606711324354	0.279	0.153	3.04289746300385e-18	Plasmacytoid Dendritic cells	SCFD1
8.03608918550942e-22	0.29373089345223	0.293	0.157	1.64088905078917e-17	Plasmacytoid Dendritic cells	WDR74
1.30067706328378e-21	0.121285878002046	0.312	0.191	2.65585249551916e-17	Plasmacytoid Dendritic cells	SERINC1
1.3363536523696e-21	0.137822251123455	0.258	0.143	2.72870052277348e-17	Plasmacytoid Dendritic cells	INTS10
1.9280613496655e-21	0.119452702832137	0.321	0.195	3.93690846988199e-17	Plasmacytoid Dendritic cells	NAA20
2.61384983809535e-21	0.149309904173881	0.989	0.924	5.3372199844069e-17	Plasmacytoid Dendritic cells	DDX5
4.15153506793301e-21	0.147832415758228	0.288	0.172	8.47701945521242e-17	Plasmacytoid Dendritic cells	LPIN1
4.38090663209688e-21	0.308173680309591	0.352	0.206	8.94537325207862e-17	Plasmacytoid Dendritic cells	EIF1AY
4.58523965537639e-21	0.154914362843693	0.258	0.139	9.36260085231306e-17	Plasmacytoid Dendritic cells	COPA
5.10175118895915e-21	0.230341311660148	0.277	0.146	1.04172657527357e-16	Plasmacytoid Dendritic cells	LRRC59
5.56953748502493e-21	0.135080213972706	0.254	0.138	1.13724385906724e-16	Plasmacytoid Dendritic cells	PTTG1IP
3.06120036180681e-20	0.148064598019032	0.97	0.886	6.25066501877333e-16	Plasmacytoid Dendritic cells	COX4I1
1.37343826380498e-19	0.156878614422707	0.991	0.98	2.8044235908634e-15	Plasmacytoid Dendritic cells	RPS20
1.78182949149228e-19	0.147173776239878	0.979	0.927	3.63831763867809e-15	Plasmacytoid Dendritic cells	RPL4
1.9244034687598e-19	0.169677093145871	0.276	0.156	3.92943944286063e-15	Plasmacytoid Dendritic cells	PLIN3
2.12238001682828e-19	0.105464642977867	0.293	0.18	4.33368775636167e-15	Plasmacytoid Dendritic cells	GRHPR
2.3031433231385e-19	0.111559205190366	0.312	0.193	4.7027883515165e-15	Plasmacytoid Dendritic cells	MRPS16
3.20765982794024e-19	0.370529448502061	0.303	0.171	6.54972060267118e-15	Plasmacytoid Dendritic cells	ZNF331
7.81157081510837e-19	0.119672567469313	0.259	0.149	1.59504464473698e-14	Plasmacytoid Dendritic cells	VPS25
1.23197669975837e-18	0.102282692377057	0.288	0.179	2.51557322323662e-14	Plasmacytoid Dendritic cells	TAP2
1.88256003738511e-18	0.301483050606519	0.557	0.404	3.84399934033666e-14	Plasmacytoid Dendritic cells	FOSB
1.01662515198621e-17	0.320570223845679	0.354	0.219	2.07584689784064e-13	Plasmacytoid Dendritic cells	IFRD1
2.85997124963152e-17	0.176969180255111	0.991	0.984	5.8397752946226e-13	Plasmacytoid Dendritic cells	RPS24
4.45582564500708e-17	0.14746347873932	0.996	0.998	9.09835038453995e-13	Plasmacytoid Dendritic cells	RPLP1
6.79024738698684e-17	0.143444946787397	0.973	0.942	1.38650061394884e-12	Plasmacytoid Dendritic cells	RPL5
1.32046369608731e-16	0.137605405361504	0.987	0.991	2.69625482104069e-12	Plasmacytoid Dendritic cells	RPL15
1.53549662384541e-16	0.13374072314598	0.991	0.989	3.13533055622994e-12	Plasmacytoid Dendritic cells	FAU
1.20935234676338e-14	0.109624792332053	0.983	0.987	2.46937655685615e-10	Plasmacytoid Dendritic cells	RPL35
1.84745910453708e-14	0.114315966871709	0.265	0.165	3.77232674555427e-10	Plasmacytoid Dendritic cells	CCNC
2.28468126463949e-14	0.125173388141181	0.981	0.978	4.66509067426738e-10	Plasmacytoid Dendritic cells	UBA52
1.08244606322033e-13	0.116665299100118	0.995	0.985	2.2102466164896e-09	Plasmacytoid Dendritic cells	RPS17
3.08197933643794e-09	0.108942655212704	0.719	0.623	6.29309360707263e-05	Plasmacytoid Dendritic cells	ISG20
5.98281745853468e-09	0.111491755985227	0.282	0.203	0.00012216314968582	Plasmacytoid Dendritic cells	TAF9
0	1.94799682203053	0.795	0.108	0	Myeloid Dendritic Cell 1	ALDH2
0	2.1572269984329	0.458	0.003	0	Myeloid Dendritic Cell 1	AOC1
0	2.22134529899633	0.879	0.125	0	Myeloid Dendritic Cell 1	BASP1
0	2.86017437848878	0.951	0.359	0	Myeloid Dendritic Cell 1	BIRC3
0	3.89645954623032	0.583	0.012	0	Myeloid Dendritic Cell 1	CCL19
0	3.80738561243183	0.616	0.02	0	Myeloid Dendritic Cell 1	CCL22
0	2.82950395385601	0.826	0.18	0	Myeloid Dendritic Cell 1	CCR7
0	2.62921135733698	0.93	0.167	0	Myeloid Dendritic Cell 1	CD83
0	1.22393197575543	0.544	0.021	0	Myeloid Dendritic Cell 1	CLIC2
0	2.84513318667924	0.809	0.073	0	Myeloid Dendritic Cell 1	CSF2RA
0	2.22470279668781	0.587	0.031	0	Myeloid Dendritic Cell 1	EBI3
0	4.0607755798399	0.845	0.027	0	Myeloid Dendritic Cell 1	FSCN1
0	1.50712025188769	0.629	0.014	0	Myeloid Dendritic Cell 1	GPR157
0	1.80335767373663	0.938	0.573	0	Myeloid Dendritic Cell 1	GPX4
0	2.68221738884315	0.835	0.132	0	Myeloid Dendritic Cell 1	GSN
0	2.11105275180298	0.945	0.462	0	Myeloid Dendritic Cell 1	GSTP1
0	2.88407763589207	0.667	0.03	0	Myeloid Dendritic Cell 1	IDO1
0	1.79965543319565	0.602	0.003	0	Myeloid Dendritic Cell 1	LAD1
0	2.75752617855587	0.811	0.037	0	Myeloid Dendritic Cell 1	LAMP3
0	0.998029030891853	0.362	0.001	0	Myeloid Dendritic Cell 1	LIMCH1
0	2.23895470958589	0.803	0.099	0	Myeloid Dendritic Cell 1	MARCKS
0	3.15373667661382	0.93	0.215	0	Myeloid Dendritic Cell 1	MARCKSL1
0	1.29043584553662	0.557	0.025	0	Myeloid Dendritic Cell 1	MGLL
0	1.4755684599009	0.356	0.001	0	Myeloid Dendritic Cell 1	NCCRP1
0	1.23450591055677	0.559	0.024	0	Myeloid Dendritic Cell 1	NRP2
0	2.15733626941383	0.902	0.395	0	Myeloid Dendritic Cell 1	PPA1
0	1.87730091951264	0.714	0.057	0	Myeloid Dendritic Cell 1	RASSF4
0	1.96576354621763	0.943	0.347	0	Myeloid Dendritic Cell 1	SYNGR2
0	1.16082768360619	0.477	0.01	0	Myeloid Dendritic Cell 1	TVP23A
0	4.02375943624933	0.917	0.513	0	Myeloid Dendritic Cell 1	TXN
7.55920438137107e-322	1.6373049089742	0.792	0.107	1.54351394263216e-317	Myeloid Dendritic Cell 1	DAPP1
5.03968970303777e-306	2.01873669651905	0.777	0.146	1.02905424046328e-301	Myeloid Dendritic Cell 1	CDKN1A
6.01727080913357e-305	1.80393582463666	0.767	0.091	1.22866652651698e-300	Myeloid Dendritic Cell 1	IL4I1
6.83586576953323e-300	2.28852667001939	0.653	0.073	1.39581543148099e-295	Myeloid Dendritic Cell 1	TMEM176A
1.0380241788245e-293	1.71777127392374	0.646	0.057	2.11954157074175e-289	Myeloid Dendritic Cell 1	TNFAIP2
2.84684050484169e-291	1.15340216322138	0.544	0.026	5.81296362683624e-287	Myeloid Dendritic Cell 1	CD274
4.30842949647252e-291	1.97776104484217	1	0.908	8.79738218884723e-287	Myeloid Dendritic Cell 1	CD74
7.5924306932528e-283	1.79951277785148	0.443	0.015	1.55029842325529e-278	Myeloid Dendritic Cell 1	RAMP1
9.92228043282721e-275	1.88980951445237	0.742	0.115	2.02603044157899e-270	Myeloid Dendritic Cell 1	CD86
1.76318671069572e-271	1.79479050883215	0.718	0.108	3.60025094456959e-267	Myeloid Dendritic Cell 1	DUSP5
2.70075066870528e-270	0.71949334291314	0.348	0.004	5.5146627904293e-266	Myeloid Dendritic Cell 1	SLCO5A1
3.54639875043787e-270	1.10267838007024	0.489	0.024	7.24139160851908e-266	Myeloid Dendritic Cell 1	NET1
7.51524197896066e-270	0.818239438029256	0.411	0.01	1.53453725968398e-265	Myeloid Dendritic Cell 1	HMSD
5.98845053912418e-268	0.682217250724139	0.297	0.001	1.22278171558377e-263	Myeloid Dendritic Cell 1	ACHE
2.12326248596848e-265	0.855494969394617	0.398	0.01	4.33548967009904e-261	Myeloid Dendritic Cell 1	FLT3
3.70071371154667e-256	1.54436989017553	0.708	0.111	7.55648732760714e-252	Myeloid Dendritic Cell 1	RAB9A
1.09813400179661e-255	1.97144694909463	0.983	0.686	2.24227981826851e-251	Myeloid Dendritic Cell 1	HLA-DPB1
3.00564959600099e-253	1.71762997259642	0.78	0.188	6.13723591007442e-249	Myeloid Dendritic Cell 1	NUB1
1.00111912265546e-252	2.03209794083786	0.972	0.442	2.04418513655018e-248	Myeloid Dendritic Cell 1	HLA-DQA1
2.26488296756391e-252	0.981485819539582	0.491	0.026	4.62466453146874e-248	Myeloid Dendritic Cell 1	TRIP10
2.71844924092833e-250	3.38009472910761	0.347	0.009	5.55080150505155e-246	Myeloid Dendritic Cell 1	CCL17
1.25642271254213e-246	1.56965742359643	0.958	0.692	2.56548953673978e-242	Myeloid Dendritic Cell 1	LSP1
3.50038532169775e-246	1.97762238270521	0.992	0.708	7.14743678837464e-242	Myeloid Dendritic Cell 1	HLA-DRA
7.81666688060632e-246	0.662529751141613	0.326	0.004	1.596085210351e-241	Myeloid Dendritic Cell 1	CRLF2
9.82910467123051e-246	2.00313887168098	0.682	0.089	2.00700488281856e-241	Myeloid Dendritic Cell 1	TMEM176B
1.06575657943291e-239	1.67735684814635	0.729	0.125	2.17616835954405e-235	Myeloid Dendritic Cell 1	CD40
2.49291605384397e-238	0.988952091533235	0.528	0.038	5.090285290344e-234	Myeloid Dendritic Cell 1	TSPAN33
7.05381938792715e-236	1.04487612446543	0.545	0.045	1.44031938082085e-231	Myeloid Dendritic Cell 1	CERS6
1.82135087850831e-230	0.764570158269677	0.297	0.003	3.71901635882612e-226	Myeloid Dendritic Cell 1	ANXA3
2.09347890066491e-228	1.10986414244575	0.578	0.057	4.27467456726769e-224	Myeloid Dendritic Cell 1	IL13RA1
3.39078132735308e-227	1.15459511361823	0.581	0.058	6.92363639232226e-223	Myeloid Dendritic Cell 1	PVRL2
2.15278179826202e-221	1.00199178725403	0.458	0.026	4.39576515387122e-217	Myeloid Dendritic Cell 1	PTGIR
1.32342540494583e-220	1.02520210508291	0.523	0.042	2.70230233435889e-216	Myeloid Dendritic Cell 1	ETV3
2.35253004542684e-218	1.79289046151584	0.979	0.682	4.80363109975707e-214	Myeloid Dendritic Cell 1	HLA-DPA1
1.32222536709219e-216	1.52107094531024	0.777	0.21	2.69985197706554e-212	Myeloid Dendritic Cell 1	GRSF1
4.27848350987279e-215	1.46257954391217	0.64	0.102	8.73623547880924e-211	Myeloid Dendritic Cell 1	MAP3K13
3.73158111829113e-211	1.54726897540927	0.873	0.286	7.61951548543866e-207	Myeloid Dendritic Cell 1	REL
1.55256310284739e-208	1.1523070763152	0.557	0.059	3.17017859970408e-204	Myeloid Dendritic Cell 1	LY75
7.59928931971173e-208	1.3290657288768	0.708	0.129	1.55169888619194e-203	Myeloid Dendritic Cell 1	NFKB1
8.23666984192947e-208	1.30483680779678	0.75	0.157	1.68184561502358e-203	Myeloid Dendritic Cell 1	RELB
8.53858497429668e-207	0.906166374203757	0.354	0.012	1.74349366590164e-202	Myeloid Dendritic Cell 1	BCL2L14
8.8672091016793e-201	1.50058253664987	0.854	0.251	1.8105954264719e-196	Myeloid Dendritic Cell 1	CTSH
4.15460076457443e-193	1.4823364417604	0.375	0.019	8.48327930118453e-189	Myeloid Dendritic Cell 1	PPP1R14A
5.58487070951523e-193	1.1526124522191	0.58	0.075	1.14037475017592e-188	Myeloid Dendritic Cell 1	TSPAN13
1.65681712573512e-192	0.92598062872102	0.508	0.051	3.38305488903854e-188	Myeloid Dendritic Cell 1	POGLUT1
1.77155656539114e-192	1.16897547072527	0.587	0.08	3.61734135087217e-188	Myeloid Dendritic Cell 1	FAM49A
2.26937599951342e-190	1.11569608547524	0.6	0.085	4.63383885340646e-186	Myeloid Dendritic Cell 1	KYNU
8.32119319265557e-190	0.905011580747587	0.443	0.033	1.69910443800834e-185	Myeloid Dendritic Cell 1	CD80
2.09433416175229e-188	1.11930531213884	0.612	0.092	4.27642092488201e-184	Myeloid Dendritic Cell 1	KDM2B
1.90571680910317e-187	0.839500885643576	0.403	0.027	3.89128315250776e-183	Myeloid Dendritic Cell 1	CD200
8.94234373507898e-187	0.893517784067393	0.53	0.06	1.82593716726578e-182	Myeloid Dendritic Cell 1	CSF2RB
9.0832931264195e-187	0.618298677303774	0.331	0.012	1.8547176234836e-182	Myeloid Dendritic Cell 1	NAV1
7.6022598255426e-186	1.18177162270304	0.716	0.15	1.55230543377754e-181	Myeloid Dendritic Cell 1	FAM60A
5.914854401936e-184	0.824172514844199	0.371	0.019	1.20775412033131e-179	Myeloid Dendritic Cell 1	TBC1D8
4.40390778874693e-181	1.27053006096222	0.729	0.167	8.99233931384235e-177	Myeloid Dendritic Cell 1	GRINA
4.46931984949568e-181	1.33608008926871	0.731	0.169	9.12590420068523e-177	Myeloid Dendritic Cell 1	SPINT2
5.68845275761492e-180	1.35967622935337	1	0.995	1.16152516857739e-175	Myeloid Dendritic Cell 1	TMSB10
1.59274858447065e-178	1.39405561812624	0.83	0.277	3.25223333463063e-174	Myeloid Dendritic Cell 1	ATOX1
